,Food Name,Water (g),Energy (kal),Protein (g),lipid (g),Carbohydrate (g),Fiber (g),Ash (g),Ca (mg),Fe (mg),Mg (mg),P (mg),K (mg),Na (mg),Zn (mg),Se (µg),Cu (mg),Mn (mg),Vc (mg),Thiamin (mg),Riboflavin (mg),Niacin (mg),B6 (mg),"Folate,DFE (µg)",B12 (µg),"Va,RAE (µg)",Ve (mg),saturated (g),monounsaturated (g),polyunsaturated (g),trans (g),Cholesterol (mg),Caffeine (mg),phenolics (mg),pH,Plain Occurences,Cool Occurences,Warm Occurences,Cold Occurences,Heavy Cold Occurences,Heavy Warm Occurences,Hot Occurences,Heavy Hot Occurences,% Plain,% Cool,% Warm,% Cold,% Heavy Cold,% Heavy Warm,% Hot,% Heavy Hot,hot_cold_scale,Plain,Cold,Hot,Mode
141,Mangos ,0.8356027232679215,0.06787330316742081,0.015129151291512913,0.0038,0.1527168926496075,0.03007518796992481,0.004008016032064129,0.00919732441471572,0.0016427104722792608,0.012804097311139564,0.008348240906380441,0.0141390338326881,2.5801124929046907e-05,0.0022900763358778627,0.0019095060190950602,0.010011123470522803,0.020210896309314583,0.15010309278350514,1.0439191708299158e-06,0.00018446601941747573,0.019679364612443007,0.029238329238329235,0.06729264475743349,0.0,0.04560810810810811,0.018000000000000002,0.000979077538684205,0.002212529236993489,0.0017026378896882492,0.0,0.0,0.0,0.1751497005988024,0.27272727272727276,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
142,"mussel, blue, raw",0.8067681217460954,0.09728506787330317,0.21955719557195572,0.022400000000000003,0.03761851360995004,0.0,0.023046092184368736,0.021739130434782608,0.04055441478439425,0.04353393085787452,0.1174716756112105,0.026931493014644,0.007379121729707415,0.04071246819338423,0.38372768783727684,0.013348164627363738,0.007908611599297012,0.032989690721649485,5.965252404742376e-06,0.0010194174757281553,0.04706574496249449,0.012285012285012284,0.06572769953051644,0.6,0.04054054054054054,0.011000000000000001,0.004522912542834642,0.008012516593969277,0.014532374100719423,0.03286384976525822,0.2411764705882353,0.0,0.0,0.5943181818181817,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
143,Elm fruit ,0.8530236283540249,0.04072398190045249,0.08856088560885608,0.004,0.0774798654297074,0.08082706766917293,0.02004008016032064,0.051839464882943144,0.0811088295687885,0.06017925736235595,0.06201550387596899,0.011277562699882174,1.8060787450332835e-05,0.08320610687022902,0.00282274802822748,0.02558398220244716,0.032513181019332156,0.04536082474226804,1.491313101185594e-06,0.0005825242718446601,0.02647448154140315,0.027454545454545447,0.08406885758998431,0.048615000000000005,0.05152027027027027,0.0108,0.0011215758891513956,0.00140195334724066,0.0040695443645083935,0.0009534507042253522,0.04884615384615382,0.0,0.1491715583832336,0.569409090909091,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
144,Loquats,0.868342010412495,0.053167420814479636,0.007933579335793358,0.002,0.1237638903048221,0.03195488721804511,0.004008016032064129,0.013377926421404682,0.0028747433264887066,0.016645326504481434,0.016100178890876567,0.022386803568422823,2.5801124929046907e-05,0.001272264631043257,0.0058115400581154,0.005561735261401557,0.02899824253075571,0.004123711340206186,7.08373723063157e-07,0.00011650485436893204,0.00529489630828063,0.02457002457002457,0.02190923317683881,0.0,0.06418918918918919,0.006748,0.00042568588638443696,0.00012643024211391366,0.0021822541966426854,0.0,0.0,0.0,0.01437125748502994,0.36931818181818177,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
145,Amaranth,0.9180016019223068,0.026018099547511313,0.04538745387453874,0.0033,0.04098277092466102,0.059473684210526366,0.017034068136272545,0.1797658862876254,0.023819301848049278,0.07042253521126761,0.02981514609421586,0.05142231947483589,0.0005160224985809381,0.02290076335877863,0.00058115400581154,0.006674082313681869,0.02987697715289982,0.17855670103092783,1.006636343300276e-06,0.0007669902912621359,0.01935578761582586,0.04717444717444717,0.13302034428794993,0.0,0.12331081081081081,0.016624,0.000968435391524594,0.0012010873000821796,0.0035251798561151074,0.0,0.0,0.0,0.033028443113772454,0.5389318181818181,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
146,Waxgourd,0.9621545855026031,0.014705882352941176,0.007380073800738007,0.002,0.03058415740646345,0.05451127819548872,0.0020040080160320644,0.01588628762541806,0.004106776180698152,0.012804097311139564,0.011329755515802028,0.000504965494024575,0.0028639248671242065,0.015521628498727735,0.0,0.0,0.0008787346221441124,0.05360824742268041,1.491313101185594e-06,0.0005339805825242719,0.011766436240623623,0.0085995085995086,0.00782472613458529,0.0,0.0,0.0053700000000000015,0.00017027435455377478,0.0005847398697768506,0.0020863309352517983,0.0,0.0,0.0,0.002850299401197605,0.6818181818181818,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
147,Spinach,0.9150981177412897,0.026018099547511313,0.052767527675276746,0.0039000000000000003,0.037006830461820774,0.041353383458646614,0.014028056112224449,0.08277591973244147,0.027823408624229978,0.10115236875800256,0.029218843172331546,0.04696179094428547,0.0020382888693947056,0.013486005089058525,0.0078870900788709,0.010011123470522803,0.05711775043936731,0.11587628865979382,2.9080605473119083e-06,0.0009174757281553398,0.021297249595528756,0.04791154791154791,0.30359937402190923,0.0,0.39611486486486486,0.0406,0.0006704552710554882,0.00015803780264239206,0.003956834532374101,0.0,0.0,0.0,0.019930389221556884,0.5625,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
148," wheat , dry",0.09911894273127754,0.38687782805429866,0.20664206642066418,0.02,0.7666428789886839,0.17857142857142858,0.01002004008016032,0.033444816053511704,0.034804928131416835,0.15620998719590268,0.22599880739415623,0.03273859619592661,5.1602249858093815e-05,0.06768447837150128,0.061436280614362807,0.005561735261401557,0.007908611599297012,0.0,1.491313101185594e-05,0.0014563106796116505,0.14413884394763937,0.09606879606879606,0.12206572769953052,0.0,0.0,0.0262,0.003192644147883277,0.004472469814779695,0.024172661870503594,0.0,0.0,0.0,0.011820359281437124,0.5681818181818181,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
149,Barley flour or meal,0.12124549459351222,0.3902714932126697,0.19372693726937268,0.016,0.7597104699765521,0.18984962406015035,0.02404809619238477,0.026755852842809364,0.02751540041067762,0.12291933418693982,0.1765056648777579,0.02600572294226561,0.00010320449971618763,0.050890585241730284,0.03295973432959735,0.12013348164627365,0.10193321616871703,0.0,1.3794646185966743e-05,0.0005533980582524272,0.18440947198117372,0.09729729729729729,0.012519561815336464,0.0,0.0,0.011399999999999999,0.00356511929846966,0.0032397749541690367,0.018489208633093526,0.0,0.0,0.0,0.0037290419161676645,0.5329545454545453,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
150,Buckwheat,0.09761714056868243,0.38800904977375567,0.2444649446494465,0.034,0.7289224181873789,0.18796992481203006,0.02404809619238477,0.015050167224080268,0.022587268993839837,0.29577464788732394,0.20691711389385808,0.03871402120855075,2.5801124929046907e-05,0.06106870229007634,0.01776670817766708,0.042269187986651836,0.05096660808435852,0.0,3.765565580493625e-06,0.0020631067961165046,0.20650095602294455,0.051597051597051594,0.046948356807511735,0.0,0.0,0.0,0.007885831045271694,0.016435931474808773,0.02491606714628297,0.0,0.0,0.0,0.06788922155688623,0.5681818181818181,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
151,"Fish, mullet",0.7710252302763316,0.1323529411764706,0.3570110701107011,0.0379,0.0,0.0,0.016032064128256515,0.034280936454849496,0.010472279260780287,0.03713188220230474,0.13178294573643412,0.030045446894462213,0.001677073120388049,0.013231552162849875,0.2038190120381901,0.004449388209121246,0.004393673110720562,0.004948453608247422,3.3554544776675863e-06,0.0003883495145631068,0.1529636711281071,0.10442260442260441,0.014084507042253521,0.011,0.03125,0.02,0.011876636230125793,0.017036475124849865,0.017146282973621103,0.0006768661971830984,0.05542986425339366,0.0,0.0,0.625,0,1,1,1,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.38888888888888884,0,2,1,Cold
152,mangosteen,0.8129755706848218,0.07805429864253394,0.007380073800738007,0.002,0.1835049444387807,0.02819548872180451,0.0020040080160320644,0.00919732441471572,0.0030800821355236136,0.024327784891165175,0.005366726296958855,0.0040397239521966,9.804427473037824e-05,0.0015267175572519084,0.004317144043171441,0.0022246941045606225,0.007908611599297012,0.004948453608247422,2.982626202371188e-06,9.70873786407767e-05,0.008824827180467716,0.00737100737100737,0.01158059467918623,0.0,0.011737331081081078,0.0072,0.000305110359066045,0.0006195081863581771,0.0018119904076738616,0.0,0.0,0.0,0.006375748502994012,0.34659090909090906,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
153,Dragon fruit,0.8490188225871045,0.057692307692307696,0.02029520295202952,0.002,0.13558976450198798,0.03759398496240601,0.006012024048096192,0.005852842809364548,0.0030800821355236136,0.03841229193341869,0.020870602265951103,0.0032822757111597373,6.966303730842665e-05,0.007379134860050891,8.302200083022e-05,0.003337041156840934,0.01581722319859402,0.012371134020618556,1.1184848258891954e-06,9.70873786407767e-05,0.006471539932342992,0.01474201474201474,0.04397496087636933,0.0,5.912162162162163e-05,0.005866000000000001,0.0003912053295872977,0.00044977558632024786,0.0017191846522781778,0.0,0.0,0.0,0.005224550898203593,0.45376136363636344,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
154,Amaranthus Vividis L,0.8009611533840609,0.0667420814479638,0.1014760147601476,0.006,0.09684983178713426,0.03007518796992481,0.04408817635270541,0.5100334448160535,0.18446611909650912,0.09705505761843793,0.055456171735241505,0.03443359703753577,0.003326977656225811,0.06656743002544538,0.10831797426317978,0.09903225806451613,0.25147627416520196,0.6309278350515464,1.8641413764819925e-06,0.0017475728155339806,0.061773790263274016,0.09581572481572481,0.13307693270735516,0.07704500000000002,0.5033783783783784,0.05968000000000002,0.006269501734669987,0.006580852139831847,0.014218225419664266,0.0010161032863849765,0.1166855203619909,0.0,1.0,0.5384431818181815,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
155,enoki,0.8844613536243493,0.0418552036199095,0.04907749077490775,0.0029,0.07962075644815984,0.05075187969924812,0.01002004008016032,0.0,0.011806981519507185,0.020486555697823303,0.0626118067978533,0.030213768725803735,7.740337478714073e-05,0.016539440203562343,0.0021585720215857203,0.01446051167964405,0.007908611599297012,0.0,8.388636194168966e-06,0.0009708737864077671,0.20685394911016328,0.02457002457002457,0.07511737089201878,0.0,0.08077339527027033,0.0002,0.00021284294319221848,0.0,0.002158273381294964,0.0,0.0,0.0,0.005059880239520958,0.5681818181818181,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
156,Chayote,0.9435322386864237,0.021493212669683258,0.015129151291512913,0.0013,0.04597818330105005,0.03195488721804511,0.006012024048096192,0.014214046822742474,0.0034907597535934294,0.015364916773367477,0.01073345259391771,0.010520114458845313,5.1602249858093815e-05,0.018829516539440205,0.0020653549190535496,0.005454060066740821,0.009363708260105442,0.03175257731958763,9.320706882409962e-07,0.00014077669902912623,0.013825562582732756,0.01867321867321867,0.14553990610328638,0.0,0.0,0.0024,0.00029798012046910587,0.00015803780264239206,0.001366906474820144,0.0,0.0,0.0,0.022723681137724553,0.5371363636363635,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
157,Hubbard/crooknwck,0.9439327192631158,0.021493212669683258,0.01863468634686347,0.0027,0.03955551024569273,0.018796992481203006,0.003006012024048096,0.017558528428093644,0.004517453798767967,0.02560819462227913,0.01908169350029815,0.018683723278909273,5.1602249858093815e-05,0.007379134860050891,0.002296986301369864,0.003270300333704112,0.006850527240773286,0.07958762886597938,1.9014242040116321e-06,0.00019902912621359224,0.013178408589498456,0.02555282555282555,0.0297339593114241,0.0,0.006756756756756757,0.0026,0.000989719685843816,0.00020544914343510965,0.001966426858513189,0.0,0.0,0.0,0.01513076511976049,0.5568181818181818,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
158,Lettuce,0.9509411293552263,0.016968325791855202,0.025092250922509225,0.0015,0.029258843918850037,0.02443609022556391,0.0020040080160320644,0.030100334448160536,0.008829568788501026,0.016645326504481434,0.0172927847346452,0.016327217640127924,0.0007224314980133134,0.004580152671755725,0.00016604400166044003,0.0,0.004393673110720562,0.0379381443298969,2.6097979270747894e-06,0.0003883495145631068,0.011031033975584645,0.022113022113022112,0.0594679186228482,0.0,0.3125,0.0044,0.00021284294319221848,9.482268158543523e-05,0.001966426858513189,0.0,0.0,0.0,0.11781437125748503,0.5454545454545454,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
159,Cauliflower,0.933119743692431,0.016968325791855202,0.03136531365313653,0.002,0.04281782036904883,0.05075187969924812,0.0070140280561122245,0.025919732441471572,0.004106776180698152,0.023047375160051217,0.01908169350029815,0.0002188183807439825,0.0010114040972186388,0.004325699745547074,0.02357824823578248,0.0011123470522803114,0.007029876977152899,0.13195876288659794,1.491313101185594e-06,0.0001941747572815534,0.009413148992498897,0.027027027027027025,0.02112676056338028,0.0,0.0008445945945945946,0.007579999999999999,0.0003111763829470235,0.0002604462987546622,0.0019211031175059958,0.0,0.0,0.0,0.09655688622754491,0.4999999999999999,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
160,Broccoli,0.8940728874649579,0.038461538461538464,0.05202952029520295,0.0037,0.0676929350596391,0.04887218045112782,0.006012024048096192,0.039297658862876256,0.007494866529774127,0.026888604353393086,0.03935599284436494,0.02659484935196095,0.000851437122658548,0.010432569974554707,0.022083852220838522,0.0011123470522803114,0.007029876977152899,0.3678350515463918,2.647080754604429e-06,0.0005679611650485437,0.018796881894396236,0.04299754299754299,0.09859154929577464,0.0,0.026182432432432432,0.015600000000000001,0.000415043739224826,0.00017384158290663124,0.0009112709832134291,0.0,0.0,0.0,0.003122754491017964,0.5920454545454545,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
161,"Mushrooms, straw",0.32038446135362436,0.004332579185520362,0.012546125461254613,0.0464,0.025486797838719544,0.059071428571428594,0.00501002004008016,0.008361204013377926,0.014681724845995892,0.008962868117797696,0.03637447823494335,0.006564551422319475,0.009907631972754013,0.017048346055979647,0.0030718140307181402,0.010011123470522803,0.007029876977152899,0.0,4.84676757885318e-07,0.0003398058252427185,0.006589204294749228,0.0034398034398034397,0.0594679186228482,0.0,0.0,0.007912,0.0009471510972053721,0.00018964536317087047,0.006306954436450839,0.0,0.0,0.0,0.013640718562874252,0.5852272727272726,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
162,Watercress,0.9522426912294754,0.012443438914027148,0.04243542435424354,0.001,0.013151187684779284,0.009398496240601503,0.006012024048096192,0.10033444816053512,0.002053388090349076,0.026888604353393086,0.03577817531305903,0.027773102171351625,0.0010578461220909232,0.0027989821882951657,0.00564549605645496,0.005561735261401557,0.021089630931458696,0.177319587628866,3.3554544776675863e-06,0.0005825242718446601,0.005883218120311812,0.031695331695331695,0.014084507042253521,0.0,0.13513513513513514,0.02,0.00028733797330949493,0.00012643024211391366,0.0008393285371702639,0.0,0.0,0.0,0.028331160179640724,0.5488636363636363,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
163,Persimmons dried,0.23037645174209054,0.30995475113122173,0.02546125461254612,0.0059,0.7485982261188705,0.2725563909774436,0.014028056112224449,0.020903010033444816,0.007597535934291581,0.03969270166453265,0.04830053667262969,0.06749705436795152,5.1602249858093815e-05,0.010687022900763359,0.00672478206724782,0.01446051167964405,0.02636203866432337,0.0,3.367757810752368e-06,0.00014077669902912623,0.00529489630828063,0.06521375921375921,0.04369327073552427,0.0,0.03209459459459459,0.018990000000000003,0.0016264393504033378,0.0023862127820974783,0.005339328537170265,0.0,0.0,0.0,0.06923237080838329,0.3818181818181817,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
164,Fuzhu,0.0710853023628354,0.5384615384615384,1.0,0.272,0.08257722499745132,0.08646616541353383,0.03406813627254509,0.04180602006688963,0.03901437371663244,0.1792573623559539,0.3905784138342278,0.056387813499410876,0.0006992104855771712,0.11984732824427481,0.01237027812370278,0.09454949944382647,0.20826010544815465,0.0,7.45656550592797e-07,0.000825242718446602,0.023532872481247247,0.132968058968059,0.0757433489827856,0.00632,0.048969594594594615,0.5686,0.03192644147883277,0.07427776724192427,0.2973621103117506,0.0,0.0,0.0,0.14662961182634743,0.5607045454545454,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
165,catfish鲶鱼,0.8045654785742892,0.1074660633484163,0.30221402214022136,0.0282,0.0,0.0,0.019579158316633257,0.011705685618729096,0.0030800821355236136,0.029449423815621,0.12462731067382231,0.030129607810132974,0.001109448371949017,0.012977099236641223,0.01386467413864674,0.05116796440489432,0.10017574692442881,0.0,2.609797927074789e-05,0.0010194174757281553,0.0021179585233122517,0.4685503685503685,0.00018153364632237873,0.5,0.001883445945945946,1.0,0.007683630249239086,0.013338390543017888,0.020743405275779375,0.0,0.06561085972850679,0.0,0.0,0.5619886363636364,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
166,Songhuadan,0.6848217861433721,0.19343891402714933,0.2619926199261992,0.107,0.04587623610969518,0.0,0.03206412825651303,0.09866220735785954,0.03696098562628337,0.03841229193341869,0.13774597495527727,0.0154856084834203,0.06981784405800093,0.044274809160305344,0.19941884599418847,0.01446051167964405,0.007908611599297012,0.0,2.2369696517783907e-06,0.0008737864077669903,0.002941609060155906,0.0519410319410319,0.08034741784037555,0.13313500000000006,0.18158783783783783,0.125,0.029798012046910585,0.07901890132119603,0.028776978417266185,0.0,0.6877828054298643,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,0,Cold
167,"Alcoholic,Maotai",0.5476571886263517,0.3585972850678733,0.33868450184501847,0.0,0.0,0.08671052631578947,0.03498697394789579,0.11252508361204011,0.002053388090349076,0.0,0.13083482409063799,0.11086264938562525,1.0320449971618764e-05,0.0010178117048346056,0.1558779576587796,0.08911012235817575,0.2729086115992969,0.0,0.010007670568935954,0.20096859223300967,0.2098102662156199,0.15447174447174455,0.2114866979655713,0.197775,0.14581469594594595,0.10986800000000006,0.01060905008194453,0.012312567166066123,0.03040599520383692,0.08271671361502342,0.32289592760180996,0.03,0.2500834146706586,0.6590909090909091,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,Hot
168,Goat,0.7593111734080897,0.12330316742081449,0.3800738007380074,0.0231,0.0,0.0,0.01002004008016032,0.010869565217391304,0.029055441478439425,0.03859154929577466,0.1073345259391771,0.032401952533243565,0.0021156922441818464,0.10178117048346057,0.05114155251141553,0.012235817575083427,0.006151142355008787,0.0,4.101111028260383e-06,0.002378640776699029,0.11031033975584646,0.08484275184275188,0.00782472613458529,0.056499999999999995,0.0,0.019042,0.0075559244833237555,0.016277893672166383,0.00407673860911271,0.06690140845070422,0.3514705882352939,0.0,0.0,0.5511363636363635,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0,0,2,Hot
169,"Ginger, ground",0.09951942330796956,0.37895927601809953,0.16568265682656827,0.0424,0.7301457844836375,0.2650375939849624,0.06312625250501001,0.09531772575250837,0.2032854209445585,0.2740076824583867,0.1001788908765653,0.1110924086854065,0.0006966303730842664,0.09262086513994912,0.045117476131174776,0.09624026696329256,0.16565905096660807,0.00288659793814433,1.715010066363433e-06,0.000825242718446602,0.2829827915869981,0.1538083538083538,0.02034428794992175,0.0,0.0016891891891891893,0.0,0.027658940467828793,0.007570010746570579,0.022278177458033573,0.0,0.0,0.0,0.01798203592814371,0.5170454545454545,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0,0,2,Hot
170,"Cinnamon, ground",0.10592711253504206,0.27941176470588236,0.07361623616236163,0.0124,0.8215924151289632,0.9981203007518796,0.026052104208416835,0.8377926421404682,0.08542094455852156,0.07682458386683738,0.0381633870005963,0.03627335465409864,0.00025801124929046907,0.04656488549618321,0.006475716064757161,0.06896551724137931,0.9490333919156415,0.015670103092783504,8.202222056520766e-07,0.00019902912621359224,0.039182232681276664,0.03882063882063882,0.009389671361502348,0.0,0.01266891891891892,0.0464,0.0036715407700657686,0.0038877299450028446,0.001630695443645084,0.0,0.0,0.0,0.2741017964071856,0.5454545454545454,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0,0,2,Hot
171,Green pepper,0.8784541449739688,0.04524886877828054,0.03690036900369004,0.002,0.09644204302171476,0.02819548872180451,0.003006012024048096,0.015050167224080268,0.012320328542094455,0.03201024327784891,0.027429934406678593,0.02861471132805925,0.00018060787450332834,0.0076335877862595426,0.0,0.004449388209121246,0.0035149384885764497,1.0,3.3554544776675863e-06,0.00043689320388349515,0.027945286071481102,0.0683046683046683,0.03599374021909233,0.0,0.04983108108108108,0.0138,0.00022348509035182942,0.00017384158290663124,0.0026139088729016783,0.0,0.0,0.0,0.004663473053892216,0.4886363636363636,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0,0,2,Hot
172,"hot chili, red, raw",0.881257509010813,0.04524886877828054,0.03450184501845018,0.0044,0.08981547558364768,0.02819548872180451,0.014028056112224449,0.011705685618729096,0.010574948665297741,0.029449423815621,0.02564102564102564,0.027099814845985525,0.00023221012436142215,0.006615776081424937,0.01394769613947696,0.06006674082313682,0.09314586994727592,0.5925773195876288,2.6843635821340687e-06,0.0004174757281553398,0.036593616708339466,0.12432432432432432,0.03599374021909233,0.0,0.04054054054054054,0.0138,0.00044697018070365884,0.00037929072634174094,0.005731414868105515,0.0,0.0,0.0,0.001095808383233533,0.43749999999999994,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0,0,2,Hot
173," pepper, black",0.1247496996395675,0.2839366515837104,0.19169741697416975,0.0326,0.6519522887144459,0.4755639097744361,0.011022044088176353,0.3704013377926421,0.09969199178644764,0.21895006402048656,0.09421586165772212,0.11184985692644336,0.0005160224985809381,0.030279898218829517,0.06326276463262764,0.034482758620689655,0.06854130052724076,0.0,4.026545373201104e-06,0.0008737864077669903,0.033622591557582,0.07149877149877149,0.026604068857589983,0.0,0.022804054054054054,0.0208,0.014813868846178404,0.011678993615272772,0.023932853717026376,0.0,0.0,0.0,0.2248802395209581,0.44886363636363635,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0,0,3,Hot
174,"Oil, industrial, soy",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000513347022587269,0.0,0.0,0.0,0.0,0.0002544529262086514,0.0219975093399751,0.026625583982202463,0.011854130052724081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636,1.0,0.021192869334344774,0.009184652278177458,0.0013474178403755867,0.0,0.0,0.0002215568862275449,0.6590909090909091,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0,0,3,Hot
175,Alcoholic ,0.8659391269523428,0.09615384615384616,0.0012915129151291514,0.0,0.0266082169436232,0.0,0.0020040080160320644,0.006688963210702341,0.004722792607802875,0.015364916773367477,0.013714967203339297,0.010688436290186837,0.00010320449971618763,0.00356234096692112,0.00016604400166044003,0.004449388209121246,0.007029876977152899,0.0,1.8641413764819925e-07,0.00015048543689320389,0.006589204294749228,0.014004914004914005,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040868263473054,0.2613636363636363,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0,0,3,Hot
176,Red Cherries,0.8234881858229877,0.07126696832579185,0.01955719557195572,0.002,0.16321745335915996,0.039473684210526314,0.00501002004008016,0.010869565217391304,0.0036960985626283364,0.014084507042253521,0.012522361359570662,0.018683723278909273,0.0,0.00178117048346056,0.00099626400996264,0.01668520578420467,0.007029876977152899,0.0288659793814433,1.006636343300276e-06,0.00016019417475728157,0.004530077952640095,0.01203931203931204,0.006259780907668232,0.0,0.002533783783783784,0.0014000000000000002,0.0004044015920652151,0.0007427776724192426,0.0012470023980815346,0.0,0.0,0.0,0.010401497005988023,0.29772727272727273,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0,0,3,Hot
177,curry powder,0.0881057268722467,0.36764705882352944,0.2636531365313653,0.1401,0.5691711693342848,1.0,0.05811623246492986,0.4389632107023411,0.19609856262833675,0.3265044814340589,0.21884317233154443,0.09846827133479212,0.001341658496310439,0.11959287531806617,0.0318505603985056,0.007786429365962181,0.43811072056239014,0.00288659793814433,6.561777645216613e-06,0.0009708737864077671,0.09589645536108252,0.025798525798525797,0.08763693270735524,0.0,0.0008445945945945946,0.5047999999999999,0.017538258519038803,0.13878879828054871,0.07328537170263788,0.0,0.0,0.0,0.19555020658682631,0.5454545454545454,0,0,1,0,0,1,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0,0,3,Hot
